"SQFT","NFLOOR","NELVTR","NESLTR","EDSEAT","COURT","MONUSE","OPNWE","WKHRS","NWKER","COOK","HEATP","COOLP","SNACK","FASTFD","CAF","FDPREP","KITCHN","BREAKRM","OTFDRM","LABEQP","POOL","HTPOOL","RFGRES","RFGCOMPN","RFGWIN","RFGOPN","RFGCLN","RFGVNN","RFGICN","PCTERMN","LAPTPN","PRNTRN","SERVERN","TRNGRM","STDNRM","WBOARDS","TVVIDEON","RGSTRN","COPIERN","HDD65","CDD65","PBAPLUS","PBA","FINALWT","MFBTU","ELBTU","NGBTU","FKBTU","DHBTU","ONEACT","ACT1","ACT2","ACT3","ACT1PCT","ACT2PCT","ACT3PCT","PRAMTC","PRUNIT","CWUSED","WOUSED","COUSED","SOUSED","PRUSED","ELBTU0","NGBTU0","FKBTU0","DHBTU0","SOURCE_ENERGY","SOURCE_EUI","SITE_EUI","NGBTU_PERCENT","SUMBTU"
73000,1,NA,NA,600,NA,12,1,35,75,1,100,100,2,2,1,2,2,2,2,2,2,NA,1,2,1,NA,NA,1,1,131,230,51,1,2,2,1,42,1,6,4546,1130,28,14,242.08690218,3745165,2643290,1101875,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,7401212,1156968.75,NA,NA,8558180.75,117.24,51.3,12.88,3745165
225000,2,1,NA,1250,NA,12,2,50,60,1,100,75,1,2,2,1,1,1,2,2,1,1,1,12,4,2,4,2,1,120,100,4,3,1,1,1,20,2,NA,7283,611,28,14,84.055763395,14467211,3328433,11138778,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,9319612.4,11695716.9,NA,NA,21015329.3,93.4,64.3,53,14467211
240000,2,1,NA,2500,NA,10,2,45,168,1,100,100,2,2,1,1,2,1,2,2,2,NA,2,NA,2,NA,10,4,NA,200,50,3,1,2,1,1,6,NA,3,5610,1279,28,14,84.055763395,15432306,4582886,10849420,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,12832080.8,11391891,NA,NA,24223971.8,100.93,64.3,44.79,15432306
31500,1,NA,NA,350,NA,9,2,45,51,1,100,5,2,2,2,2,1,2,2,2,2,NA,2,NA,NA,NA,1,NA,NA,112,66,21,2,2,1,1,23,1,2,6834,544,28,14,360.21806967,1696748,624188,1072560,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1747726.4,1126188,NA,NA,2873914.4,91.24,53.87,37.32,1696748
26000,1,NA,NA,400,NA,11,1,48,32,1,90,90,1,2,2,1,2,1,2,1,2,NA,1,4,1,4,NA,NA,1,51,16,18,0,1,1,1,2,NA,2,3251,161,28,14,138.56608864,812208,340913,471295,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,954556.4,494859.75,NA,NA,1449416.15,55.75,31.24,32.52,812208
215000,2,1,NA,1500,NA,10,1,40,150,1,100,70,2,2,1,1,2,1,2,2,1,1,2,12,2,NA,6,4,1,400,180,49,4,2,1,1,25,3,2,5013,1387,29,14,84.055763395,12582725,5331567,7251158,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,14928387.6,7613715.9,NA,NA,22542103.5,104.85,58.52,32.17,12582725
67000,1,NA,NA,600,NA,12,2,85,40,2,100,100,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,1,NA,NA,NA,NA,NA,100,40,30,1,2,1,2,30,NA,2,5955,814,29,14,356.19828827,1538370,748402,789968,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2095525.6,829466.4,NA,NA,2924992,43.66,22.96,27.01,1538370
20000,1,NA,NA,300,NA,12,2,50,15,2,100,100,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,25,11,2,0,2,2,1,11,NA,1,1364,1347,28,14,316.26326145,813080,598240,214840,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1675072,225582,NA,NA,1900654,95.03,40.65,11.3,813080
330000,4,3,NA,1750,NA,12,1,86,225,1,100,95,1,2,1,1,2,1,1,1,1,1,1,5,2,1,5,7,5,275,104,125,20,1,1,1,10,4,8,6835,952,29,14,139.16995492,33648486,18580473,15068013,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,52025324.4,15821413.65,NA,NA,67846738.05,205.6,101.97,22.21,33648486
200000,5,1,NA,2250,NA,10,2,45,200,1,100,75,2,2,1,2,1,2,2,1,2,NA,1,6,1,4,5,6,NA,200,75,3,2,1,2,1,3,NA,3,3945,1515,28,14,84.055763395,7070920,3465592,96248,3509080,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,9703657.6,101060.4,3544170.8,NA,13348888.8,66.74,35.35,0.72,7070920
80000,2,1,NA,800,NA,9,1,70,50,1,100,80,2,2,1,2,1,1,2,2,2,NA,1,5,NA,3,NA,1,2,126,25,32,0,1,1,1,25,3,5,5626,658,28,14,139.16995492,4617877,1909314,2708563,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,5346079.2,2843991.15,NA,NA,8190070.35,102.38,57.72,33.07,4617877
24250,1,NA,NA,150,NA,9,2,40,35,2,100,100,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,2,2,2,NA,NA,NA,983,3516,28,14,503.86330813,1133756,1133756,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3174516.8,NA,NA,NA,3174516.8,130.91,46.75,NA,1133756
100000,1,NA,NA,800,NA,12,2,50,35,1,100,100,1,2,1,1,2,1,2,2,2,NA,1,NA,2,NA,NA,NA,1,185,5,3,0,1,2,1,NA,2,1,2755,1768,29,14,362.06989684,5235000,4099095,1135905,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,11477466,1192700.25,NA,NA,12670166.25,126.7,52.35,8.97,5235000
77000,1,NA,NA,700,NA,12,1,60,82,1,100,100,2,2,1,2,2,1,2,2,2,NA,1,NA,2,NA,2,1,1,50,10,50,2,1,1,1,10,1,2,4015,1545,28,14,242.08690218,3654537,2424332,1230205,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,6788129.6,1291715.25,NA,NA,8079844.85,104.93,47.46,15.23,3654537
34000,1,NA,NA,400,NA,12,2,60,50,1,100,100,2,2,1,2,2,1,2,2,2,NA,1,12,NA,NA,NA,NA,NA,65,150,20,1,1,1,1,NA,1,2,5056,1017,28,14,139.16995492,2004989,1027241,977748,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2876274.8,1026635.4,NA,NA,3902910.2,114.79,58.97,25.05,2004989
180000,7,4,NA,1500,NA,12,2,50,80,1,100,20,2,2,1,2,1,2,2,2,2,NA,1,NA,3,NA,NA,5,2,300,150,20,0,2,2,1,NA,NA,10,3621,1740,29,14,84.055763395,25384681,5154563,20230118,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,14432776.4,21241623.9,NA,NA,35674400.3,198.19,141.03,56.71,25384681
198000,3,1,NA,2250,NA,12,1,55,125,1,100,100,1,2,1,1,1,1,2,1,2,NA,1,2,2,NA,NA,7,2,75,80,0,1,1,1,1,85,6,6,6227,966,29,14,179.59592524,15671097,7944214,7223995,502888,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,22243799.2,7585194.75,507916.88,NA,30336910.83,153.22,79.15,23.81,15671097
275000,2,1,NA,900,NA,12,2,70,112,1,100,10,1,2,1,1,2,1,2,1,2,NA,1,4,3,NA,2,3,1,250,200,84,15,1,1,1,30,5,10,5731,699,28,14,94.697333741,8947019,3735611,5211408,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,10459710.8,5471978.4,NA,NA,15931689.2,57.93,32.53,32.71,8947019
198000,2,1,NA,2500,NA,12,1,96,150,1,100,100,2,2,1,2,2,2,2,2,2,NA,1,4,2,5,3,7,1,174,151,57,1,2,2,2,30,2,7,1166,1167,29,14,139.16995492,2897728,2232400,665328,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,6250720,698594.4,NA,NA,6949314.4,35.1,14.63,9.57,2897728
73000,1,NA,NA,700,NA,10,2,45,53,1,100,94,2,2,1,1,2,1,2,2,2,NA,1,NA,2,2,4,2,2,56,117,8,7,1,1,1,3,3,3,2942,2023,28,14,209.09996186,1836989,1243411,593578,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3481550.8,623256.9,NA,NA,4104807.7,56.23,25.16,14.46,1836989
33000,1,NA,NA,250,NA,10,2,50,23,2,85,70,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,NA,NA,NA,1,NA,NA,6,5,4,0,2,2,1,1,NA,1,4571,1745,28,14,360.21806967,902868,294940,607928,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,825832,638324.4,NA,NA,1464156.4,44.37,27.36,41.52,902868
80000,4,NA,NA,600,NA,12,1,65,90,1,100,15,2,2,1,2,1,2,2,2,2,NA,1,6,NA,NA,10,1,NA,40,30,10,1,2,1,1,NA,NA,3,4192,1145,28,14,139.16995492,6185250,2241885,273163,3670202,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,6277278,286821.15,3706904.02,NA,10271003.17,128.39,77.32,2.66,6185250
95000,2,NA,NA,400,NA,12,1,50,35,2,100,100,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,20,NA,NA,NA,NA,2,300,40,5,5,1,2,1,12,1,4,4855,1595,28,14,133.33774762,6698785,3614560,3084225,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,10120768,3238436.25,NA,NA,13359204.25,140.62,70.51,23.09,6698785
63000,1,NA,NA,500,NA,12,2,60,30,1,100,100,2,2,1,2,1,2,2,2,2,NA,1,12,2,NA,NA,NA,1,88,50,24,2,2,1,1,20,1,3,3200,1389,28,14,532.96366558,6127335,1747756,NA,4379579,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,4893716.8,NA,4423374.79,NA,9317091.59,147.89,97.26,NA,6127335
114000,4,NA,NA,1000,NA,10,2,40,100,1,100,99,2,2,2,1,2,2,2,2,2,NA,2,NA,NA,NA,14,NA,NA,52,24,52,1,2,2,1,NA,NA,7,4356,1415,28,14,84.055763395,5084922,2043177,455818,2585927,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,5720895.6,478608.9,2611786.27,NA,8811290.77,77.29,44.6,5.17,5084922
48000,3,NA,NA,600,NA,12,2,40,40,2,100,2,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,NA,NA,NA,NA,1,NA,6,20,13,0,2,1,1,NA,NA,1,6379,887,28,14,356.19828827,3098855,577457,2521398,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1616879.6,2647467.9,NA,NA,4264347.5,88.84,64.56,59.13,3098855
71000,2,1,NA,450,NA,12,2,50,45,1,100,100,2,2,1,2,1,1,2,2,2,NA,2,NA,NA,NA,5,2,NA,55,15,15,1,2,1,1,25,1,3,2956,2038,28,14,356.19828827,4718277,2252947,2465330,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,6308251.6,2588596.5,NA,NA,8896848.1,125.31,66.45,27.71,4718277
68000,3,NA,NA,700,NA,12,2,40,85,2,100,2,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,20,NA,NA,NA,1,NA,6,90,0,5,1,1,1,3,NA,4,6018,707,28,14,239.38538189,4206010,1033430,3172580,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2893604,3331209,NA,NA,6224813,91.54,61.85,50.97,4206010
380000,3,2,NA,1750,NA,12,1,80,235,1,90,40,2,2,1,1,2,2,2,2,2,NA,1,25,2,NA,NA,4,NA,200,50,200,6,1,1,1,20,4,12,4466,1013,28,14,139.16995492,28013392,13544081,13842420,626891,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,37923426.8,14534541,633159.91,NA,53091127.71,139.71,73.72,26.07,28013392
255000,3,1,NA,2250,NA,12,2,40,100,1,100,90,2,2,1,1,2,1,2,2,2,NA,2,NA,1,6,6,3,1,20,200,20,1,2,1,1,NA,10,3,3438,1632,29,14,84.055763395,10457090,8659185,1150255,647650,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,24245718,1207767.75,654126.5,NA,26107612.25,102.38,41.01,4.41,10457090
500000,3,2,NA,1250,NA,12,1,75,135,1,90,30,1,2,1,1,1,1,2,2,1,1,1,25,4,3,5,4,2,100,50,3,15,1,1,1,15,3,3,5082,927,29,14,15.945623796,46878698,0,37639640,1035058,8204000,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,0,39521622,1045408.58,9844800,50411830.58,100.82,93.76,74.66,46878698
42500,2,1,NA,500,NA,12,2,45,26,1,100,25,2,2,1,1,2,1,2,2,2,NA,2,NA,2,NA,4,NA,NA,85,40,10,0,2,1,1,5,1,3,5466,964,28,14,239.38538189,2246814,554846,1691968,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1553568.8,1776566.4,NA,NA,3330135.2,78.36,52.87,50.81,2246814
184000,1,NA,NA,1500,NA,12,2,40,120,1,100,100,2,2,1,1,2,1,2,2,2,NA,1,30,2,NA,NA,4,1,300,200,150,3,1,1,1,75,4,3,2301,2639,29,14,138.56608864,12849047,7677409,5171638,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,21496745.2,5430219.9,NA,NA,26926965.1,146.34,69.83,19.21,12849047
136000,1,NA,NA,700,NA,12,2,35,54,1,100,100,2,2,1,1,2,1,2,2,2,NA,1,NA,4,1,NA,NA,1,122,37,5,10,1,1,1,35,2,4,2369,1697,28,14,20.205734119,3675498,2544308,1131190,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,7124062.4,1187749.5,NA,NA,8311811.9,61.12,27.03,13.61,3675498
265000,3,1,NA,2000,NA,12,2,47,193,1,100,85,1,2,1,1,1,2,2,2,2,NA,1,12,4,4,3,15,3,450,40,190,3,1,1,1,70,4,10,3496,1393,29,14,15.945623796,16003081,11879403,4123678,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,33262328.4,4329861.9,NA,NA,37592190.3,141.86,60.39,10.97,16003081
152000,1,NA,NA,1250,NA,12,2,50,84,1,100,90,2,2,1,1,2,1,2,2,2,NA,1,24,2,4,3,2,NA,81,309,51,4,1,1,2,42,2,5,6469,770,28,14,84.055763395,8407237,2319249,6087988,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,6493897.2,6392387.4,NA,NA,12886284.6,84.78,55.31,47.24,8407237
138000,2,1,NA,1000,NA,12,1,95,150,1,100,100,1,2,1,1,2,2,2,1,2,NA,1,NA,1,NA,2,3,1,100,10,25,6,1,1,1,5,NA,7,3789,1620,28,14,143.94634909,9253896,7825661,1428235,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,21911850.8,1499646.75,NA,NA,23411497.55,169.65,67.06,6.1,9253896
78000,1,NA,NA,800,NA,12,2,50,81,1,100,100,2,2,1,1,2,1,2,2,2,NA,1,1,2,NA,NA,2,1,52,50,13,2,1,1,1,NA,2,1,2457,1722,28,14,366.15594072,2935831,2436246,499585,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,6821488.8,524564.25,NA,NA,7346053.05,94.18,37.64,6.8,2935831
106000,1,NA,NA,900,NA,9,2,45,35,1,100,100,1,2,1,1,2,1,2,2,2,NA,2,NA,2,NA,NA,4,2,167,126,129,2,1,1,1,71,3,NA,803,3676,28,14,209.09996186,3742002,3742002,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,10477605.6,NA,NA,NA,10477605.6,98.85,35.3,NA,3742002
305000,6,2,NA,1500,NA,12,1,35,130,1,100,100,2,2,1,1,1,1,2,1,2,NA,1,NA,2,NA,2,6,2,500,60,50,20,1,1,2,12,NA,9,712,3700,29,14,171.86695171,12701395,10605680,2095715,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,29695904,2200500.75,NA,NA,31896404.75,104.58,41.64,6.57,12701395
24250,1,NA,NA,200,NA,12,2,35,37,1,100,100,2,2,1,2,2,1,2,2,2,NA,1,NA,NA,NA,3,1,NA,50,20,20,0,2,1,1,NA,1,2,2478,2568,28,14,503.86330813,1566816,993841,572975,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2782754.8,601623.75,NA,NA,3384378.55,139.56,64.61,16.93,1566816
104000,1,NA,NA,700,NA,9,2,45,80,1,100,98,2,2,1,2,2,1,2,2,2,NA,1,NA,2,NA,4,1,1,100,20,75,2,1,1,1,65,4,5,1959,2070,28,14,160.42583102,3142225,2447172,695053,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,6852081.6,729805.65,NA,NA,7581887.25,72.9,30.21,9.17,3142225
47500,3,NA,NA,450,NA,12,2,62,65,1,50,50,1,2,2,1,2,1,2,2,2,NA,1,1,2,NA,NA,NA,NA,183,12,20,1,2,1,1,2,NA,5,1080,1365,28,14,751.72654486,1708300,1168125,540175,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3270750,567183.75,NA,NA,3837933.75,80.8,35.96,14.07,1708300
18000,3,1,NA,200,NA,12,1,66,30,2,75,75,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,NA,NA,NA,NA,1,NA,7,200,16,6,2,1,1,3,NA,4,767,3840,28,14,385.90781293,1378512,1233987,144525,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3455163.6,151751.25,NA,NA,3606914.85,200.38,76.58,4.01,1378512
88000,1,NA,NA,800,NA,12,2,40,81,1,100,95,1,2,1,1,2,2,2,2,2,NA,1,8,3,NA,NA,6,3,200,10,80,2,2,1,1,80,2,5,4421,1252,28,14,360.21806967,4299954,4019411,280543,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,11254350.8,294570.15,NA,NA,11548920.95,131.24,48.86,2.43,4299954
27000,3,NA,NA,250,NA,12,2,40,33,1,80,60,2,2,1,1,2,2,2,2,2,NA,1,10,NA,NA,NA,1,NA,10,125,30,2,2,2,1,15,NA,2,5731,701,28,14,499.1203535,2001209,429994,NA,1571215,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1203983.2,NA,1586927.15,NA,2790910.35,103.37,74.12,NA,2001209
92000,2,1,NA,700,NA,12,2,40,50,1,100,90,2,2,1,1,2,1,2,2,2,NA,2,NA,1,3,3,2,1,12,75,15,1,2,1,1,NA,3,2,4268,1372,28,14,139.16995492,5679198,3453923,2225275,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,9670984.4,2336538.75,NA,NA,12007523.15,130.52,61.73,18.53,5679198
7500,1,NA,NA,125,NA,12,2,60,7,1,100,100,1,2,2,2,2,2,2,2,2,NA,1,NA,NA,NA,NA,NA,NA,35,0,3,1,2,1,2,2,NA,1,1144,2932,28,14,1849.1849629,472698,472698,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1323554.4,NA,NA,NA,1323554.4,176.47,63.03,NA,472698
22500,1,NA,NA,350,NA,9,2,35,18,2,100,100,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,8,NA,NA,NA,1,NA,65,0,13,15,2,1,2,NA,NA,2,2704,1898,28,14,583.35116997,1203460,794075,409385,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2223410,429854.25,NA,NA,2653264.25,117.92,53.49,15.43,1203460
84000,1,NA,NA,400,NA,10,2,40,51,1,100,95,1,2,1,1,2,1,2,2,2,NA,1,NA,1,NA,NA,3,NA,143,17,29,0,1,1,1,NA,2,4,6253,173,28,14,311.1344891,1641431,1641431,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,4596006.8,NA,NA,NA,4596006.8,54.71,19.54,NA,1641431
126000,2,1,NA,1250,NA,12,2,40,72,1,100,100,1,2,1,1,2,1,2,2,2,NA,2,NA,1,NA,1,NA,2,6,8,6,3,1,1,1,20,2,6,5057,1216,29,14,84.055763395,11870552,4384475,6878570,607507,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,12276530,7222498.5,613582.07,NA,20112610.57,159.62,94.21,34.2,11870552
84000,3,1,NA,200,NA,12,1,50,30,1,100,100,2,2,1,2,2,2,2,2,2,NA,2,NA,1,NA,NA,NA,NA,35,20,5,0,2,1,1,2,NA,2,2265,1830,28,14,139.16995492,6055410,5902685,152725,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,16527518,160361.25,NA,NA,16687879.25,198.67,72.09,0.92,6055410
118000,3,2,NA,600,NA,10,1,40,120,1,100,50,2,2,1,1,2,1,1,1,2,NA,1,4,2,1,4,3,1,100,50,6,4,1,1,1,35,2,4,5669,809,29,14,139.16995492,10307682,4840639,5467043,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,13553789.2,5740395.15,NA,NA,19294184.35,163.51,87.35,28.34,10307682
10750,2,NA,NA,125,NA,12,2,40,20,2,100,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,NA,NA,NA,NA,NA,NA,2,12,1,0,2,2,1,6,NA,1,5669,1094,28,14,499.1203535,822549,369909,452640,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1035745.2,475272,NA,NA,1511017.2,140.56,76.52,29.96,822549
235000,3,3,NA,1000,NA,12,1,70,120,1,100,100,2,2,1,1,2,1,2,2,1,1,2,NA,2,NA,8,6,1,600,75,50,27,1,1,1,80,3,3,5643,1144,29,14,125.65044,25018878,11852445,13166433,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,33186846,13824754.65,NA,NA,47011600.65,200.05,106.46,28.01,25018878
215000,2,1,NA,1000,NA,12,2,40,75,1,100,100,2,2,2,1,2,2,2,2,2,NA,1,NA,1,NA,NA,4,2,150,25,50,2,2,1,1,50,2,3,6894,748,29,14,125.65044,18972597,8974747,9997850,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,25129291.6,10497742.5,NA,NA,35627034.1,165.71,88.24,28.06,18972597
176000,2,1,NA,400,NA,12,1,70,79,1,100,40,2,2,1,1,2,2,2,2,2,NA,1,6,2,NA,NA,6,NA,219,48,12,8,1,1,1,30,4,12,5085,1129,29,14,84.055763395,20720101,3208283,17511818,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,8983192.4,18387408.9,NA,NA,27370601.3,155.51,117.73,63.98,20720101
108000,3,1,NA,600,NA,12,2,40,62,1,100,95,1,2,1,1,2,2,2,2,2,NA,1,3,2,NA,NA,4,1,212,83,59,0,2,1,1,50,2,4,3210,1149,28,14,356.19828827,7521716,4556801,2964915,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,12759042.8,3113160.75,0,NA,15872203.55,146.96,69.65,18.68,7521716
142000,4,1,NA,1250,NA,12,1,85,65,1,100,99,2,2,1,1,2,1,2,2,2,NA,1,4,2,3,6,4,2,320,120,72,15,1,1,1,6,3,1,3257,1815,28,14,84.055763395,6680105,3283357,3396748,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,9193399.6,3566585.4,NA,NA,12759985,89.86,47.04,26.62,6680105
